timestamp,event_severity,executed_action,approval_status,expected_load_without_action,expected_reduction_kw,expected_load_after_action,execution_factor,achieved_reduction_kw,observed_load_after_action,performance_ratio_percent,verification_status,needs_replanning
2017-10-23 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,570.18,24.46,545.72,0.839,20.52,549.66,83.88,SUCCESS,False
2017-10-23 16:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,570.18,0.0,570.18,0.809,0.0,570.18,0.0,UNDERPERFORMED,True
2017-10-23 16:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,570.18,25.0,545.18,0.802,20.04,550.14,80.18,SUCCESS,False
2017-10-23 16:00:00,ELEVATED,COMBINED_ACTION,APPROVED,570.18,49.46,520.72,0.795,39.33,530.85,79.52,UNDERPERFORMED,True
2017-10-23 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,578.8,23.15,555.65,0.926,21.43,557.37,92.58,SUCCESS,False
2017-10-23 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,578.8,0.0,578.8,0.933,0.0,578.8,0.0,UNDERPERFORMED,True
2017-10-23 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,578.8,25.0,553.8,0.783,19.59,559.21,78.35,UNDERPERFORMED,True
2017-10-23 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,578.8,48.15,530.65,0.768,37.0,541.8,76.84,UNDERPERFORMED,True
2017-10-24 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,560.43,23.1,537.32,1.038,23.98,536.45,103.81,SUCCESS,False
2017-10-24 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,560.43,0.0,560.43,1.037,0.0,560.43,0.0,UNDERPERFORMED,True
2017-10-24 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,560.43,25.0,535.43,0.908,22.71,537.72,90.84,SUCCESS,False
2017-10-24 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,560.43,48.1,512.32,0.814,39.14,521.29,81.38,SUCCESS,False
2017-10-24 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,576.16,23.27,552.89,1.024,23.84,552.32,102.43,SUCCESS,False
2017-10-24 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,576.16,0.0,576.16,0.936,0.0,576.16,0.0,UNDERPERFORMED,True
2017-10-24 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,576.16,25.0,551.16,1.004,25.1,551.06,100.42,SUCCESS,False
2017-10-24 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,576.16,48.27,527.89,0.927,44.76,531.4,92.74,SUCCESS,False
2017-10-24 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,584.91,22.44,562.47,0.887,19.92,564.99,88.75,SUCCESS,False
2017-10-24 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,584.91,0.0,584.91,0.871,0.0,584.91,0.0,UNDERPERFORMED,True
2017-10-24 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,584.91,25.0,559.91,0.782,19.56,565.35,78.23,UNDERPERFORMED,True
2017-10-24 14:00:00,HIGH,COMBINED_ACTION,APPROVED,584.91,47.44,537.47,0.929,44.06,540.85,92.87,SUCCESS,False
2017-10-24 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,587.39,23.34,564.06,0.797,18.61,568.78,79.73,UNDERPERFORMED,True
2017-10-24 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,587.39,0.0,587.39,0.931,0.0,587.39,0.0,UNDERPERFORMED,True
2017-10-24 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,587.39,25.0,562.39,0.907,22.69,564.7,90.75,SUCCESS,False
2017-10-24 15:00:00,HIGH,COMBINED_ACTION,APPROVED,587.39,48.34,539.06,0.943,45.57,541.82,94.27,SUCCESS,False
2017-10-24 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,594.69,19.16,575.53,0.764,14.63,580.06,76.38,UNDERPERFORMED,True
2017-10-24 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,594.69,0.0,594.69,0.858,0.0,594.69,0.0,UNDERPERFORMED,True
2017-10-24 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,594.69,25.0,569.69,0.768,19.19,575.5,76.77,UNDERPERFORMED,True
2017-10-24 16:00:00,HIGH,COMBINED_ACTION,APPROVED,594.69,44.16,550.53,0.937,41.39,553.3,93.73,SUCCESS,False
2017-10-24 17:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,588.77,19.31,569.45,0.872,16.84,571.93,87.2,SUCCESS,False
2017-10-24 17:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,588.77,0.0,588.77,0.971,0.0,588.77,0.0,UNDERPERFORMED,True
2017-10-24 17:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,588.77,25.0,563.77,0.995,24.88,563.89,99.53,SUCCESS,False
2017-10-24 17:00:00,HIGH,COMBINED_ACTION,APPROVED,588.77,44.31,544.45,1.039,46.04,542.73,103.9,SUCCESS,False
2017-10-25 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,551.89,23.92,527.97,0.916,21.91,529.98,91.61,SUCCESS,False
2017-10-25 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,551.89,40.07,511.82,0.826,33.1,518.79,82.6,SUCCESS,False
2017-10-25 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,551.89,25.0,526.89,0.895,22.37,529.52,89.46,SUCCESS,False
2017-10-25 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,551.89,88.99,462.9,0.843,75.0,476.89,84.28,SUCCESS,False
2017-10-25 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,561.2,25.3,535.91,0.862,21.82,539.38,86.24,SUCCESS,False
2017-10-25 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,561.2,25.02,536.18,0.86,21.52,539.68,86.0,SUCCESS,False
2017-10-25 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,561.2,25.0,536.2,1.003,25.08,536.12,100.33,SUCCESS,False
2017-10-25 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,561.2,75.32,485.88,0.995,74.98,486.22,99.54,SUCCESS,False
2017-10-25 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,577.28,22.09,555.19,0.777,17.16,560.12,77.67,UNDERPERFORMED,True
2017-10-25 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,577.28,0.0,577.28,0.996,0.0,577.28,0.0,UNDERPERFORMED,True
2017-10-25 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,577.28,25.0,552.28,1.006,25.15,552.13,100.59,SUCCESS,False
2017-10-25 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,577.28,47.09,530.19,0.988,46.54,530.74,98.83,SUCCESS,False
2017-10-25 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,594.8,20.8,574.0,0.826,17.17,577.63,82.56,SUCCESS,False
2017-10-25 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,594.8,35.08,559.72,1.0,35.08,559.72,99.99,SUCCESS,False
2017-10-25 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,594.8,25.0,569.8,0.828,20.69,574.11,82.75,SUCCESS,False
2017-10-25 14:00:00,HIGH,COMBINED_ACTION,APPROVED,594.8,80.88,513.92,0.998,80.73,514.07,99.82,SUCCESS,False
2017-10-25 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,600.31,24.57,575.74,0.98,24.08,576.23,98.02,SUCCESS,False
2017-10-25 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,600.31,0.0,600.31,0.893,0.0,600.31,0.0,UNDERPERFORMED,True
2017-10-25 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,600.31,25.0,575.31,0.788,19.71,580.6,78.84,UNDERPERFORMED,True
2017-10-25 15:00:00,HIGH,COMBINED_ACTION,APPROVED,600.31,49.57,550.74,0.873,43.27,557.04,87.29,SUCCESS,False
2017-10-25 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,598.52,25.12,573.4,0.824,20.69,577.83,82.36,SUCCESS,False
2017-10-25 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,598.52,13.47,585.05,0.908,12.22,586.3,90.75,SUCCESS,False
2017-10-25 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,598.52,25.0,573.52,0.824,20.6,577.92,82.39,SUCCESS,False
2017-10-25 16:00:00,HIGH,COMBINED_ACTION,APPROVED,598.52,63.59,534.93,0.917,58.31,540.21,91.7,SUCCESS,False
2017-10-25 17:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,600.92,18.81,582.11,1.012,19.03,581.89,101.16,SUCCESS,False
2017-10-25 17:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,600.92,0.0,600.92,0.797,0.0,600.92,0.0,UNDERPERFORMED,True
2017-10-25 17:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,600.92,25.0,575.92,0.785,19.61,581.31,78.45,UNDERPERFORMED,True
2017-10-25 17:00:00,HIGH,COMBINED_ACTION,APPROVED,600.92,43.81,557.11,0.961,42.09,558.83,96.07,SUCCESS,False
2017-10-26 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,558.04,29.12,528.92,0.856,24.92,533.12,85.58,SUCCESS,False
2017-10-26 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,558.04,0.0,558.04,0.96,0.0,558.04,0.0,UNDERPERFORMED,True
2017-10-26 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,558.04,25.0,533.04,1.001,25.02,533.02,100.09,SUCCESS,False
2017-10-26 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,558.04,54.12,503.92,0.856,46.35,511.69,85.64,SUCCESS,False
2017-10-26 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,558.8,25.01,533.8,0.761,19.02,539.78,76.07,UNDERPERFORMED,True
2017-10-26 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,558.8,0.0,558.8,0.948,0.0,558.8,0.0,UNDERPERFORMED,True
2017-10-26 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,558.8,25.0,533.8,0.751,18.78,540.02,75.13,UNDERPERFORMED,True
2017-10-26 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,558.8,50.01,508.8,0.824,41.2,517.6,82.37,SUCCESS,False
2017-10-26 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,579.56,25.72,553.84,0.912,23.46,556.1,91.23,SUCCESS,False
2017-10-26 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,579.56,0.0,579.56,1.034,0.0,579.56,0.0,UNDERPERFORMED,True
2017-10-26 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,579.56,25.0,554.56,0.881,22.02,557.54,88.09,SUCCESS,False
2017-10-26 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,579.56,50.72,528.84,0.992,50.32,529.24,99.22,SUCCESS,False
2017-10-26 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,574.51,26.98,547.53,1.013,27.34,547.17,101.34,SUCCESS,False
2017-10-26 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,574.51,0.0,574.51,0.775,0.0,574.51,0.0,UNDERPERFORMED,True
2017-10-26 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,574.51,25.0,549.51,0.785,19.61,554.9,78.45,UNDERPERFORMED,True
2017-10-26 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,574.51,51.98,522.53,0.751,39.03,535.48,75.08,UNDERPERFORMED,True
2017-10-26 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,581.46,27.92,553.54,1.005,28.05,553.41,100.48,SUCCESS,False
2017-10-26 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,581.46,0.0,581.46,0.91,0.0,581.46,0.0,UNDERPERFORMED,True
2017-10-26 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,581.46,25.0,556.46,0.893,22.34,559.12,89.35,SUCCESS,False
2017-10-26 15:00:00,HIGH,COMBINED_ACTION,APPROVED,581.46,52.92,528.54,0.821,43.47,537.99,82.14,SUCCESS,False
2017-10-26 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,599.52,26.68,572.84,0.956,25.49,574.03,95.56,SUCCESS,False
2017-10-26 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,599.52,15.34,584.19,0.928,14.24,585.28,92.84,SUCCESS,False
2017-10-26 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,599.52,25.0,574.52,0.913,22.82,576.7,91.28,SUCCESS,False
2017-10-26 16:00:00,HIGH,COMBINED_ACTION,APPROVED,599.52,67.02,532.51,1.017,68.17,531.35,101.72,SUCCESS,False
2017-10-26 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,579.15,21.92,557.24,0.825,18.09,561.06,82.54,SUCCESS,False
2017-10-26 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,579.15,34.29,544.87,0.867,29.74,549.41,86.73,SUCCESS,False
2017-10-26 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,579.15,25.0,554.15,0.961,24.03,555.12,96.13,SUCCESS,False
2017-10-26 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,579.15,81.2,497.95,0.883,71.68,507.47,88.27,SUCCESS,False
2017-10-27 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,574.47,28.18,546.29,0.952,26.84,547.63,95.23,SUCCESS,False
2017-10-27 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,574.47,41.23,533.24,0.835,34.43,540.04,83.51,SUCCESS,False
2017-10-27 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,574.47,25.0,549.47,0.796,19.91,554.56,79.62,UNDERPERFORMED,True
2017-10-27 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,574.47,94.41,480.06,0.773,73.02,501.45,77.34,UNDERPERFORMED,True
2017-10-27 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,575.43,30.65,544.78,0.974,29.86,545.57,97.41,SUCCESS,False
2017-10-27 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,575.43,8.26,567.17,0.935,7.73,567.7,93.54,SUCCESS,False
2017-10-27 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,575.43,25.0,550.43,0.843,21.08,554.35,84.34,SUCCESS,False
2017-10-27 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,575.43,63.9,511.52,0.942,60.19,515.24,94.19,SUCCESS,False
2017-10-27 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,578.77,27.24,551.53,0.856,23.3,555.47,85.55,SUCCESS,False
2017-10-27 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,578.77,0.0,578.77,0.931,0.0,578.77,0.0,UNDERPERFORMED,True
2017-10-27 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,578.77,25.0,553.77,0.766,19.14,559.63,76.57,UNDERPERFORMED,True
2017-10-27 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,578.77,52.24,526.53,0.849,44.33,534.44,84.85,SUCCESS,False
2017-10-27 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,595.95,22.54,573.42,0.768,17.3,578.65,76.75,UNDERPERFORMED,True
2017-10-27 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,595.95,16.92,579.03,0.838,14.18,581.77,83.78,SUCCESS,False
2017-10-27 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,595.95,25.0,570.95,0.906,22.66,573.29,90.64,SUCCESS,False
2017-10-27 15:00:00,HIGH,COMBINED_ACTION,APPROVED,595.95,64.46,531.5,0.944,60.82,535.13,94.35,SUCCESS,False
2017-10-27 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,572.64,26.01,546.62,0.786,20.44,552.2,78.59,UNDERPERFORMED,True
2017-10-27 16:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,572.64,25.77,546.87,1.043,26.89,545.75,104.34,SUCCESS,False
2017-10-27 16:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,572.64,25.0,547.64,0.781,19.53,553.11,78.11,UNDERPERFORMED,True
2017-10-27 16:00:00,ELEVATED,COMBINED_ACTION,APPROVED,572.64,76.78,495.86,1.03,79.11,493.53,103.04,SUCCESS,False
2017-10-30 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,588.63,31.0,557.62,0.798,24.74,563.89,79.8,UNDERPERFORMED,True
2017-10-30 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,588.63,13.62,575.0,0.877,11.95,576.68,87.71,SUCCESS,False
2017-10-30 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,588.63,25.0,563.63,0.969,24.23,564.4,96.9,SUCCESS,False
2017-10-30 13:00:00,HIGH,COMBINED_ACTION,APPROVED,588.63,69.63,519.0,0.774,53.92,534.71,77.44,UNDERPERFORMED,True
2017-10-30 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,586.65,29.44,557.21,0.955,28.1,558.55,95.46,SUCCESS,False
2017-10-30 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,586.65,19.99,566.66,0.945,18.89,567.76,94.49,SUCCESS,False
2017-10-30 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,586.65,25.0,561.65,0.76,18.99,567.66,75.95,UNDERPERFORMED,True
2017-10-30 14:00:00,HIGH,COMBINED_ACTION,APPROVED,586.65,74.44,512.22,0.756,56.25,530.4,75.56,UNDERPERFORMED,True
2017-10-30 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,597.98,28.6,569.38,0.886,25.33,572.65,88.57,SUCCESS,False
2017-10-30 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,597.98,0.0,597.98,0.951,0.0,597.98,0.0,UNDERPERFORMED,True
2017-10-30 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,597.98,25.0,572.98,0.799,19.97,578.01,79.87,UNDERPERFORMED,True
2017-10-30 15:00:00,HIGH,COMBINED_ACTION,APPROVED,597.98,53.6,544.38,1.034,55.4,542.58,103.36,SUCCESS,False
2017-10-30 16:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,625.85,30.09,595.76,0.803,24.16,601.69,80.31,SUCCESS,False
2017-10-30 16:00:00,CRITICAL,EV_CHARGING_SHIFT,APPROVED,625.85,34.46,591.39,0.865,29.82,596.03,86.53,SUCCESS,False
2017-10-30 16:00:00,CRITICAL,BATTERY_DISCHARGE,APPROVED,625.85,25.0,600.85,0.877,21.92,603.93,87.67,SUCCESS,False
2017-10-30 16:00:00,CRITICAL,COMBINED_ACTION,APPROVED,625.85,89.56,536.3,0.904,80.94,544.91,90.37,SUCCESS,False
2017-10-30 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,562.74,25.49,537.25,0.842,21.46,541.28,84.2,SUCCESS,False
2017-10-30 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,562.74,0.0,562.74,0.943,0.0,562.74,0.0,UNDERPERFORMED,True
2017-10-30 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,562.74,25.0,537.74,0.772,19.29,543.45,77.16,UNDERPERFORMED,True
2017-10-30 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,562.74,50.49,512.25,0.837,42.26,520.48,83.7,SUCCESS,False
2017-10-31 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,553.39,25.69,527.71,0.914,23.49,529.9,91.43,SUCCESS,False
2017-10-31 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,553.39,12.68,540.71,0.773,9.8,543.59,77.27,UNDERPERFORMED,True
2017-10-31 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,553.39,25.0,528.39,0.818,20.45,532.94,81.8,SUCCESS,False
2017-10-31 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,553.39,63.37,490.03,0.934,59.16,494.23,93.36,SUCCESS,False
2017-10-31 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,603.03,27.6,575.43,0.779,21.49,581.54,77.86,UNDERPERFORMED,True
2017-10-31 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,603.03,0.0,603.03,0.934,0.0,603.03,0.0,UNDERPERFORMED,True
2017-10-31 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,603.03,25.0,578.03,0.894,22.35,580.68,89.4,SUCCESS,False
2017-10-31 14:00:00,HIGH,COMBINED_ACTION,APPROVED,603.03,52.6,550.43,0.903,47.52,555.51,90.34,SUCCESS,False
2017-10-31 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,599.92,24.12,575.8,1.043,25.16,574.76,104.3,SUCCESS,False
2017-10-31 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,599.92,20.75,579.17,0.789,16.38,583.54,78.93,UNDERPERFORMED,True
2017-10-31 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,599.92,25.0,574.92,0.818,20.46,579.46,81.83,SUCCESS,False
2017-10-31 15:00:00,HIGH,COMBINED_ACTION,APPROVED,599.92,69.87,530.05,0.875,61.14,538.78,87.51,SUCCESS,False
2017-10-31 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,582.87,29.18,553.69,0.871,25.42,557.45,87.1,SUCCESS,False
2017-10-31 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,582.87,38.95,543.92,1.024,39.87,543.0,102.37,SUCCESS,False
2017-10-31 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,582.87,25.0,557.87,0.759,18.97,563.9,75.88,UNDERPERFORMED,True
2017-10-31 16:00:00,HIGH,COMBINED_ACTION,APPROVED,582.87,93.13,489.74,0.783,72.93,509.94,78.31,UNDERPERFORMED,True
2017-10-31 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,560.37,26.17,534.19,0.992,25.96,534.41,99.2,SUCCESS,False
2017-10-31 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,560.37,0.0,560.37,0.789,0.0,560.37,0.0,UNDERPERFORMED,True
2017-10-31 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,560.37,25.0,535.37,0.845,21.12,539.25,84.47,SUCCESS,False
2017-10-31 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,560.37,51.17,509.19,1.003,51.3,509.07,100.25,SUCCESS,False
2017-11-01 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,554.13,27.4,526.73,0.914,25.03,529.1,91.37,SUCCESS,False
2017-11-01 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,554.13,0.0,554.13,0.94,0.0,554.13,0.0,UNDERPERFORMED,True
2017-11-01 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,554.13,25.0,529.13,0.832,20.79,533.34,83.18,SUCCESS,False
2017-11-01 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,554.13,52.4,501.73,0.919,48.17,505.96,91.92,SUCCESS,False
2017-11-01 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,572.19,22.58,549.61,0.757,17.09,555.1,75.67,UNDERPERFORMED,True
2017-11-01 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,572.19,43.44,528.75,0.813,35.32,536.87,81.3,SUCCESS,False
2017-11-01 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,572.19,25.0,547.19,0.968,24.2,547.99,96.79,SUCCESS,False
2017-11-01 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,572.19,91.02,481.17,1.008,91.73,480.46,100.78,SUCCESS,False
2017-11-01 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,590.56,27.09,563.47,0.896,24.27,566.29,89.58,SUCCESS,False
2017-11-01 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,590.56,0.0,590.56,0.912,0.0,590.56,0.0,UNDERPERFORMED,True
2017-11-01 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,590.56,25.0,565.56,0.797,19.93,570.63,79.73,UNDERPERFORMED,True
2017-11-01 13:00:00,HIGH,COMBINED_ACTION,APPROVED,590.56,52.09,538.47,0.984,51.25,539.31,98.39,SUCCESS,False
2017-11-01 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,599.27,28.01,571.26,0.76,21.29,577.98,76.01,UNDERPERFORMED,True
2017-11-01 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,599.27,0.0,599.27,0.946,0.0,599.27,0.0,UNDERPERFORMED,True
2017-11-01 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,599.27,25.0,574.27,1.002,25.06,574.21,100.24,SUCCESS,False
2017-11-01 14:00:00,HIGH,COMBINED_ACTION,APPROVED,599.27,53.01,546.26,0.764,40.5,558.77,76.41,UNDERPERFORMED,True
2017-11-01 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,608.87,27.6,581.27,0.942,25.99,582.88,94.17,SUCCESS,False
2017-11-01 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,608.87,43.72,565.15,0.84,36.72,572.15,83.99,SUCCESS,False
2017-11-01 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,608.87,25.0,583.87,0.779,19.48,589.39,77.92,UNDERPERFORMED,True
2017-11-01 15:00:00,HIGH,COMBINED_ACTION,APPROVED,608.87,96.32,512.55,0.854,82.25,526.62,85.39,SUCCESS,False
2017-11-01 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,603.95,28.88,575.08,0.787,22.74,581.21,78.75,UNDERPERFORMED,True
2017-11-01 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,603.95,42.14,561.82,0.836,35.23,568.72,83.61,SUCCESS,False
2017-11-01 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,603.95,25.0,578.95,0.809,20.23,583.72,80.91,SUCCESS,False
2017-11-01 16:00:00,HIGH,COMBINED_ACTION,APPROVED,603.95,96.01,507.94,0.812,77.97,525.98,81.21,SUCCESS,False
2017-11-01 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,570.19,20.7,549.49,0.801,16.59,553.6,80.13,SUCCESS,False
2017-11-01 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,570.19,13.11,557.08,0.898,11.77,558.42,89.76,SUCCESS,False
2017-11-01 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,570.19,25.0,545.19,0.774,19.36,550.83,77.43,UNDERPERFORMED,True
2017-11-01 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,570.19,58.81,511.38,1.02,59.97,510.22,101.97,SUCCESS,False
